imdb_id,homepage,overview,popularity,poster_path,spoken_languages,video,title,language,isAdult,startYear,runtimeMinutes,genres,directors,writers,averageRating,actor1,actor2,actor3,Voisin1,Voisin2,Voisin3,Voisin4
tt0100432,,"In this film festival favourite, every day is magical in the tiny
 logging town of San Miguel de Cruces, Mexico, thanks to director
 Juan Antonio de la Riva, who captures the rhythms of small-town
 life through the stories of its inhabitants. From a young couple
 facing separation as the husband prepares to seek work in the
 United States to a pair of teens on the cusp of adulthood to the local
 movie theatre operator struggling to stay open after the introduction
 of satellite dishes, Pueblo de madera portrays a town—and a
 people—in transition.",1.11,/30EBng1hb0A2KLnfsy7u5I9vZmJ.jpg,['es'],False,Le Village au-delà de la forêt,\N,0.0,1990,98,Drama,65,"nm0844928,nm0728954",6.7,,,,65,4666,2640,4292
tt0762110,,"Maggie, a quiet retiring grandmother, finds herself helpless as her grandson’s health deteriorates. When one last chance appears, but money is desperately short, Maggie acts to raise the cash in a fashion that surprises everyone but her...",6.907,/3h7miVXulTHbpa4NWyUUcguO90e.jpg,['en'],False,Irina Palm,\N,0.0,2007,103,Comedy,66,"nm0087646,nm1411398",7.2,,,,66,3147,92,16
tt3640424,http://www.alliedmovie.com/,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",19.083,/5JlOrfXqKuaLuoTnmIPdQF1Nci2.jpg,"['ar', 'en', 'fr', 'de']",False,Alliés,\N,0.0,2016,124,Action,67,nm1140275,7.1,,,,67,85,3242,140
tt0093599,,"A continuation of ""Diary for My Children,"" the film picks up in 1950, when Juli, the diarist, is 18 and determined to become a movie director.",0.667,/40aBut049LWHhpUzq9eiJk0pYeI.jpg,"['hu', 'ru']",False,Journal à mes Amours,\N,0.0,1987,141,Biography,68,"nm0617767,nm0665234",6.9,,,,68,542,58,74
tt6449336,,"12 year-old Sebastian has decided not to follow his father and Angelina to Canada, deciding to stay in the alps to watch over Belle who has now become the mother of three beautiful pups. When a stranger arrives claiming to be Belle’s rightful owner, Sebastian will do all it takes to protect his best friend and her little ones.",10.047,/5LGqOaSFa7cwyvtt7OWxvbWkRA2.jpg,['fr'],False,Belle and Sébastien 3: The Last Chapter,\N,0.0,2017,91,Adventure,69,"nm0758118,nm0836830",6.3,,,,69,4316,59,1140
tt0478732,,"In 1889, mounted on a small gray horse named Serko, Dimitri leaves his garrison on the Asian borders of the Russian Empire on the banks of the Amur River. After extraordinary adventures, they both arrive in St. Petersburg, at the court of the Tsar. Having covered more than 9000 kilometers in less than 200 days, this young rider has achieved the most fantastic equestrian feat of all time.",1.438,/xvJIpnjawF1tNUMFx910RWoE4FO.jpg,['fr'],False,Serko,\N,0.0,2006,96,Adventure,70,"nm0267293,nm0275260,nm2027956,nm0496307",6.1,,,,70,2815,3423,1326
tt0104350,,"In this film about Ingmar Bergman's parents, Henrik Bergman is studying for the priesthood and trying to make ends meet when he encounters the lovely, affluent Anna. Despite their social differences, Henrik and Anna fall in love, wed and move to the country. They lead a quiet life as Henrik works as a priest, but it isn't long before the simple people and plain surroundings make Anna long for a more lavish lifestyle, which causes marital stress.",3.788,/kkwKpqYac8zUNNMkRTfAQfbMQWl.jpg,['sv'],False,Les meilleures intentions,\N,0.0,1992,182,Biography,71,nm0000005,7.7,,,,71,2484,95,2631
tt0082671,,"Germany in the autumn of 1957: Lola, a seductive cabaret singer-prostitute exults in her power as a temptress of men, but she wants out—she wants money, property, and love. Pitting a corrupt building contractor against the new straight-arrow building commissioner, Lola launches an outrageous plan to elevate herself in a world where everything, and everyone, is for sale. Shot in childlike candy colors, Fassbinder’s homage to Josef von Sternberg’s classic The Blue Angel stands as a satiric tribute to capitalism.",9.116,/rZqgDP5kRqh2eaPj5uLzYEbWz40.jpg,"['la', 'de', 'en', 'fr']",False,"Lola, une femme allemande",\N,0.0,1981,115,Drama,72,"nm0297064,nm0617504,nm0001202",7.4,,,,72,1827,2907,60
tt0056096,,A young American art student must decide whether to stay in Paris with her boyfriend or go back to the U.S. when her wealthy father arrives to bring her back.,0.817,/raoqvbOmRT0qErJUfzbcdBFTsA3.jpg,['en'],False,À la française,\N,0.0,1963,105,Drama,73,nm0789758,6.6,,,,73,2761,2281,4573
tt0057323,,The myths of the sixties are satirized in 20 episodes.,5.146,/fRoVyrClIdL9w9Nwl9NVwNrRDfN.jpg,['it'],False,Les Monstres,\N,0.0,1963,87,Comedy,74,"nm0408488,nm0769249,nm0677880,nm0728271,nm0778633,nm0531431",7.4,,,,74,82,935,191
tt0201102,,"A general goes on a search for a book that reveals the names of revolutionaries in the area, leading to a showdown at a Shaolin temple where he faces off against the revolutionaries.",1.4,/iXzNmfQzcCbaWkBEaCYr7qWqOTE.jpg,['ko'],False,"Shaolin, la mission sanglante",\N,0.0,1984,90,Action,75,nm0393258,6.5,,,,75,76,164,2761
tt7691572,,‘The Cyborgs’ is re-telling the recent history of Ukraine – the legendary fight for Donetsk Airport in 2014 during Russian invasion. The freedom fighters from various divisions of Ukrainian army and volunteer battalions took a 242-days stand against the Russian backed militants until the complete destruction of the airport’s terminal.,4.603,/xa0xgL5ykFThoJRVE91W2EYWKoa.jpg,"['ru', 'uk']",False,Kiborgy. Heroyi ne vmyrayut,\N,0.0,2017,112,Action,76,nm3770838,7.5,,,,76,75,164,78
tt1653915,,A South African librarian prepares for the return of the remains of his brother who died in exile.,0.6,/cD5etxAOlfR1nZPR5rJl3QoQIr1.jpg,"['en', 'xh']",False,"Nothing But the Truth, une vérité sud-africaine",\N,0.0,2008,92,Comedy,77,nm0434712,7.4,,,,77,74,82,935
tt0064222,,"An allegory set in an archetypal Czech village, it tells of what happens when a sequence of mysterious events take place, including the disappearance of the stationmaster. While everything has a rational explanation, collective paranoia takes hold and everyone’s worst instincts are released. Interrogations, the abolition of rights and the search for scapegoats ultimately lead to murder",0.6,/j9YU7yK1Dxb7inqHNKiRbLEChaQ.jpg,['cs'],False,"Le septième jour, la huitième nuit",\N,0.0,1990,103,Drama,78,"nm0537004,nm0774880",6.9,,,,78,127,129,2761
tt11128440,https://clerks3.movie/,"After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all.",15.343,/apzIqZIQLc8fNx5nbbcSSfPFtax.jpg,['en'],False,Clerks III,\N,0.0,2022,100,Comedy,79,nm0003620,6.2,,,,79,3072,4187,2668
tt0083352,,"Mousy, the laundry guy, is attacked several times by an angry theatre troupe member. Although he survives, his friend doesn't. So, he overcomes his cowardice and decides to avenge his friend's death.",3.287,/ag5eCwLN78wWLhyVK3bR5E6Uu6r.jpg,['cn'],False,Tigre blanc,\N,0.0,1981,95,Action,80,nm0939147,7.1,,,,80,1482,4383,4848
tt4650414,,"A gay couple living in San Francisco takes in two strangers traveling from Italy to start a new life in America, discovering each other and forming the most unlikely of relationships along the way.",6.849,/uoqQnRX7WQJoGlOWCXJasvWtBhv.jpg,['en'],False,Summertime,\N,0.0,2016,103,Drama,81,"nm0610831,nm7295765",6.2,,,,81,91,4832,4812
tt0065651,http://www.janusfilms.com/films/1168,"Parisian everyman Antoine Doinel has married his sweetheart Christine Darbon, and the newlyweds have set up a cozy domestic life of selling flowers and giving violin lessons while Antoine fitfully works on his long-gestating novel. As Christine becomes pregnant with the couple's first child, Antoine finds himself enraptured with a young Japanese beauty. The complications change the course of their relationship forever.",5.91,/s9R5wKbrB9SfOG1FzbICbOsssX8.jpg,['fr'],False,Domicile conjugal,\N,0.0,1970,97,Comedy,82,"nm0000076,nm0208571,nm0720938",7.4,,,,82,74,935,191
tt3253930,,"The Spanish deep South, 1980. A series of brutal murders of adolescent girls in a remote and forgotten town bring together two disparate characters - both detectives in the homicide division - to investigate the cases. With deep divisions in their ideology, detectives Juan and Pedro must put aside their differences if they are to successfully hunt down a killer who for years has terrorized a community in the shadow of a general disregard for women rooted in a misogynistic past.",10.239,/moQkaslWyRgBxwp5KxljMyDKyd3.jpg,"['es', 'tr']",False,La isla mínima,\N,0.0,2014,105,Crime,83,"nm1943791,nm0735705",7.2,,,,83,207,3423,1326
tt0071890,,"Nada, named after a gang of Spanish anarchists, is a small, confused band of French terrorists. They kidnap the American ambassador after one of his regular visits to an exclusive brothel. The gang starts to quarrel amongst themselves as to the diplomat's fate, while the police purge suspects in their attempts to destroy the Nada faction. As the violence escalates on both sides, the States and the terrorists are forced to use one another's methods in an increasingly desperate and relentless conflict.",1.767,/wdHWLGooXfeoL4sXdyJtf5K81IK.jpg,['fr'],False,Nada,\N,0.0,1974,110,Thriller,84,"nm0001031,nm0973464,nm0541389",6.7,,,,84,68,970,1280
tt3155298,https://www.netflix.com/title/81280035,"A gruesome serial killer is terrorizing London while brilliant but disgraced detective John Luther sits behind bars. Haunted by his failure to capture the cyber psychopath who now taunts him, Luther decides to break out of prison to finish the job by any means necessary.",63.043,/tvX2JltXjmpHLQ7BBijyVc9STv4.jpg,"['en', 'et']",False,Luther: Soleil déchu,\N,0.0,2023,129,Action,85,nm0189232,6.4,,,,85,67,3242,140
tt0067003,,"A revisionist western, ""Doc"" is Frank Perry's attempt to accurately portray the lives and persons of Doc Holliday, Wyatt Earp, and the now-legendary events that took place in the town of Tombstone, starring Stacy Keach, Faye Dunaway and Harris Yulin.",4.588,/dqTktrvM9bdmCqOevMqSy8sR2DH.jpg,['en'],False,Doc Holliday,\N,0.0,1971,96,Drama,86,nm0357687,6.2,,,,86,4261,3332,3157
tt0073109,,The Hiding Place is an account of a Dutch family who risk their lives by offering a safe haven for Jews during World War II,4.735,/eFQIDuXKTdowE2XDsTBycPXSO1.jpg,['en'],False,La valse des souvenirs,\N,0.0,1975,150,Biography,87,"nm0854821,nm0792685,nm0792682,nm0806027,nm0389999",7.4,,,,87,970,1280,591
tt1781769,,"In Imperial Russia, Anna, the wife of the officer Karenin, goes to Moscow to visit her brother. On the way, she meets the charming cavalry officer Vronsky to whom she is immediately attracted. But in St. Petersburg’s high society, a relationship like this could destroy a woman’s reputation.",15.984,/2DvjkCbmlg8sbBHZKUZvYPgsT5V.jpg,"['en', 'ru', 'fr']",False,Anna Karenine,\N,0.0,2012,129,Drama,88,"nm0001779,nm0866243",6.6,,,,88,1207,131,2541
tt0084865,,"A struggling female soprano finds work playing a male female impersonator, but it complicates her personal life.",7.428,/u1aMgr6pcMJ486IgEXRY3YYsHIK.jpg,"['en', 'fr']",False,Victor/Victoria,\N,0.0,1982,134,Comedy,89,"nm0001175,nm0388502,nm0778306",7.6,,,,89,4100,40,2487
tt0478304,http://www.twowaysthroughlife.com/,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.",14.407,/l8cwuB5WJSoj4uMAsnzuHBOMaSJ.jpg,['en'],False,The tree of life - l'arbre de vie,\N,0.0,2011,139,Drama,90,nm0000517,6.8,,,,90,3332,3157,86
tt0208990,,A psychoanalyst and his family go through profound emotional trauma when their son dies in a scuba diving accident.,8.29,/v4uF970cf5QTAqhx1ruSntMoq9P.jpg,"['it', 'la']",False,La chambre du fils,\N,0.0,2001,99,Drama,91,"nm0604335,nm0274769,nm0772144",7.3,,,,91,81,4832,4812
tt0408318,http://www.dark-horse.de/start.htm,A young man spurs romance and helps his friend and himself go through the struggles of their ordinary life in Denmark.,3.699,/jtXMNyPFypqB6Wrlqk6cnbBvVDb.jpg,"['da', 'en']",False,Dark Horse,\N,0.0,2005,109,Comedy,92,"nm0477597,nm1672059",7.1,,,,3147,92,66,2218
tt12879746,https://seino-gekiyaku.com/,"Katsuragi, an elite office worker who fell from a perfect life, drunkenly attempted to jump and commit suicide. Suddenly, he was helped by a mysterious man, Yoda, but that was the beginning of a horrible life of confinement training...",24.824,/blHQj6cC2MwfUJGQUn84LM7PUy0.jpg,['ja'],False,Sei no Gekiyaku,\N,0.0,2020,89,Drama,93,nm1963808,6.3,,,,93,4194,4120,2615
tt0118892,,"Veronica is brilliant, gifted and beautiful, but the handsome aristocrat she loves, Marco Venier, cannot marry her because she is penniless and of questionable family. So Veronica's mother, Paola, teaches her to become a courtesan, one of the exotic companions favored by the richest and most powerful Venetian men. Veronica courageously uses her charms to change destiny -- and to give herself a chance at true love.",13.654,/hex4XP7pkTCs5sLAV7q1HWfVDHl.jpg,['en'],False,La courtisane,\N,0.0,1998,111,Biography,94,"nm0742796,nm0231639",7.1,,,,94,45,151,2024
tt0363163,,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",19.022,/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,"['hu', 'de', 'ru']",False,La Chute,\N,0.0,2004,156,Biography,95,"nm0251536,nm0275264,nm0432622,nm0612199",8.2,,,,95,2484,71,2631
tt0098227,,"Route One is the first major U.S. highway. 5000 km along the Atlantic coast, from the Canadian border to the tip of Florida. Doc, a physician who spent many years in Africa, returns to the U.S. and decides to reconnect with his home country by walking the legendary Route One.",0.756,/lsJRIU0OzbjXRm61X17wdg4FPuw.jpg,['en'],False,Route One USA,\N,0.0,1989,255,Documentary,96,nm0469650,7.9,,,,96,173,97,1422
tt0054447,,"The film shows how Italy's historic national hero Giuseppe Garibaldi (embodied by Renzo Ricci) leads a military campaign known as Expedition of the Thousand in 1860 and conquers Sicily and Naples. When the Bourbon monarchy has left Southern Italy, he supports Victor Emmanuel II of Italy who achieves a lasting unification under the aegis the House of Savoy. Roberto Rossellini has said he was prouder of this film than of any other film he ever made.",3.331,/vGRbX0aOcmrqlCIMLq3yXInaGBf.jpg,['it'],False,Vive l'Italie,\N,0.0,1961,129,Drama,97,"nm0024847,nm0678374,nm0019530,nm0157069,nm0264420,nm0873442,nm0744023",6.3,,,,97,1422,105,265
tt1781922,,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",25.22,/6WLnzTG4Hz3lFvfZGSsyB8NFGgM.jpg,"['fr', 'en', 'th']",False,No Escape,\N,0.0,2015,103,Action,98,"nm0235719,nm1803105",6.7,,,,98,3071,107,3050
tt9407490,,"Former East Germany, 1992. Patrick Stein and Markus Bach, two very different police officers, are commissioned to investigate the disappearance of two female teenagers in a remote area of the country. Did they run away from home or did something more terrible happen to them?",4.764,/snkeg0NgURfXRbrnndoC6N0nBF3.jpg,['de'],False,Lands of Murders,\N,0.0,2019,129,Crime,99,"nm0436858,nm0023355,nm0735705,nm1943791",6.7,,,,99,27,10,1671
